UF;SECAO;ZONA;COD_MUNIC_TSE;COD_MUNIC_IBGE;NM_MUNIC_IBGE;COD_MUNIC_ECT;COD_BAIRRO_TSE;NM_BAIRRO;COD_BAIRRO_ECT;COD_LOCALVOTACAO_TSE;ENDERECO_LOCALVOTACAO;NUM_CEP;NM_LOCALVOTACAO;SITUACAO
MG;189;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NAZARÉ;3443;E39b07100216570288;RUA BENEDITO NEVES, 45;31990160;ESCOLA MUNICIPAL PROFª MARIA MAZARELLO;Ativo
MG;190;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+13;RIBEIRO DE ABREU;3503;13549;RUA AREIA BRANCA, 03   ;31872400;ESCOLA MUNICIPAL SECRETARIO HUMBERTO ALMEIDA;Ativo
MG;191;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;AARÃO REIS;3260;22429919206;RUA GUILHERME SOARES, 255;31814570;ESCOLA MUNICIPAL  HELIO PELEGRINO;Ativo
MG;192;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CAPITÃO EDUARDO;3296;13556;RUA UM, 14;31870000;ESCOLA MUNICIPAL GOVERNADOR OZANAN COELHO;Ativo
MG;193;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NAZARÉ;3443;E39b07100216570288;RUA BENEDITO NEVES, 45;31990160;ESCOLA MUNICIPAL PROFª MARIA MAZARELLO;Ativo
MG;194;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVO AARÃO REIS;3459;2,82805E+17;AV. UM, 320;31845000;ESCOLA MUNICIPAL HERBERT JOSE DE SOUZA;Ativo
MG;195;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SÃO GABRIEL;3529;E99009051818333101;RUA CIRCULAR, 335;31980630;ESCOLA MUNICIPAL OSWALDO FRANÇA JUNIOR;Ativo
MG;196;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM BELMONTE;3395;E13b09051818364783;RUA DOUTOR ADILSON ROCHA SACURY, 10;31990350;ESCOLA MUNICIPAL MURILO RUBIÃO;Ativo
MG;197;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;PAULO VI;3483;13553;RUA SÃO RODRIGUES, 10;31995250;ESCOLA MUNICIPAL PROFESSORA ACIDALIA LOTT;Ativo
MG;198;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SÃO GABRIEL;3529;13536;RUA AMARAJI, 182;31985000;ESCOLA ESTADUAL PROF. ANTONIO JOSE RIBEIRO FILHO;Ativo
MG;199;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;SÃO GABRIEL;3529;13550;RUA MARICÁ, 285;31980470;ESCOLA ESTADUAL PROF. GUILHERME AZEVEDO LAGE;Ativo
MG;200;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NAZARÉ;3443;E39b07100216570288;RUA BENEDITO NEVES, 45;31990160;ESCOLA MUNICIPAL PROFª MARIA MAZARELLO;Ativo
MG;201;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;CAPITÃO EDUARDO;3296;E06910031913002332;RUA MACAUBAS S/N;31998640;CENTRO SOCIOEDUCATIVO SANTA CLARA;Ativo
MG;202;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;PRIMEIRO DE MAIO;3498;13157;AV. CRISTIANO MACHADO, 7800;31810280;ESCOLA ESTADUAL PROFESSOR HILTON ROCHA;Ativo
MG;203;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVO AARÃO REIS;3459;2,82805E+17;AV. UM, 320;31845000;ESCOLA MUNICIPAL HERBERT JOSE DE SOUZA;Ativo
MG;204;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NAZARÉ;3443;E39b07100216570288;RUA BENEDITO NEVES, 45;31990160;ESCOLA MUNICIPAL PROFª MARIA MAZARELLO;Ativo
MG;205;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM BELMONTE;3395;E13b09051818364783;RUA DOUTOR ADILSON ROCHA SACURY, 10;31990350;ESCOLA MUNICIPAL MURILO RUBIÃO;Ativo
MG;206;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;PAULO VI;3483;13553;RUA SÃO RODRIGUES, 10;31995250;ESCOLA MUNICIPAL PROFESSORA ACIDALIA LOTT;Ativo
MG;207;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;GUARANI;3369;22429919202;RUA FURKIN WERNECK , 240;31840050;ESCOLA ESTADUAL PRESIDENTE TANCREDO NEVES;Ativo
MG;208;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM BELMONTE;3395;13554;RUA DOM SILVÉRIO GOMES PIMENTA, 301;31870750;ESCOLA MUNICIPAL CONSUELITA CANDIDA;Ativo
MG;209;331;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;PROVIDÊNCIA;3500;13173;RUA MONTE SILVESTRE   , 30;31812140;ESCOLA MUNICIPAL CONSUL ANTONIO CADAR;Ativo
MG;1;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;13321;RUA SEBASTIÃO DE BARROS, 151;30460620;ESCOLA ESTADUAL NOSSA SENHORA DO BELO RAMO;Ativo
MG;2;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;13321;RUA SEBASTIÃO DE BARROS, 151;30460620;ESCOLA ESTADUAL NOSSA SENHORA DO BELO RAMO;Ativo
MG;3;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;13321;RUA SEBASTIÃO DE BARROS, 151;30460620;ESCOLA ESTADUAL NOSSA SENHORA DO BELO RAMO;Ativo
MG;4;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;13321;RUA SEBASTIÃO DE BARROS, 151;30460620;ESCOLA ESTADUAL NOSSA SENHORA DO BELO RAMO;Ativo
MG;5;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;13323;RUA CONSELHEIRO JOAQUIM CAETANO, 1499;30460540;ESCOLA ESTADUAL MÁRIO CASASSANTA;Ativo
MG;6;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;13323;RUA CONSELHEIRO JOAQUIM CAETANO, 1499;30460540;ESCOLA ESTADUAL MÁRIO CASASSANTA;Ativo
MG;7;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;13323;RUA CONSELHEIRO JOAQUIM CAETANO, 1499;30460540;ESCOLA ESTADUAL MÁRIO CASASSANTA;Ativo
MG;8;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;13323;RUA CONSELHEIRO JOAQUIM CAETANO, 1499;30460540;ESCOLA ESTADUAL MÁRIO CASASSANTA;Ativo
MG;9;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;13323;RUA CONSELHEIRO JOAQUIM CAETANO, 1499;30460540;ESCOLA ESTADUAL MÁRIO CASASSANTA;Ativo
MG;10;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;13323;RUA CONSELHEIRO JOAQUIM CAETANO, 1499;30460540;ESCOLA ESTADUAL MÁRIO CASASSANTA;Ativo
MG;11;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;13323;RUA CONSELHEIRO JOAQUIM CAETANO, 1499;30460540;ESCOLA ESTADUAL MÁRIO CASASSANTA;Ativo
MG;12;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;13323;RUA CONSELHEIRO JOAQUIM CAETANO, 1499;30460540;ESCOLA ESTADUAL MÁRIO CASASSANTA;Ativo
MG;13;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;13323;RUA CONSELHEIRO JOAQUIM CAETANO, 1499;30460540;ESCOLA ESTADUAL MÁRIO CASASSANTA;Ativo
MG;14;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;13323;RUA CONSELHEIRO JOAQUIM CAETANO, 1499;30460540;ESCOLA ESTADUAL MÁRIO CASASSANTA;Ativo
MG;15;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;16;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;17;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;18;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;19;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;20;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;21;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;22;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;23;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;24;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;25;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;26;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;27;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;28;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;29;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;30;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;31;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;32;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;33;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA GRANADA;3454;21519918465;AVENIDA SILVA LOBO, 1.730;30000000;INSTITUTO CULTURAL NEWTON PAIVA FERREIRA;Ativo
MG;34;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;35;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;36;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;37;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;38;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;39;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;40;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;41;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;42;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;43;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;44;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;45;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;46;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;47;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;48;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;49;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13240;AV. AMAZONAS, 5253;30480000;CEFET-CAMPUS I;Ativo
MG;50;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13244;AV. AMAZONAS, 5154;30480000;ESCOLA ESTADUAL MAURÍCIO MURGEL;Ativo
MG;51;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13244;AV. AMAZONAS, 5154;30480000;ESCOLA ESTADUAL MAURÍCIO MURGEL;Ativo
MG;52;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13244;AV. AMAZONAS, 5154;30480000;ESCOLA ESTADUAL MAURÍCIO MURGEL;Ativo
MG;53;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13244;AV. AMAZONAS, 5154;30480000;ESCOLA ESTADUAL MAURÍCIO MURGEL;Ativo
MG;54;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13244;AV. AMAZONAS, 5154;30480000;ESCOLA ESTADUAL MAURÍCIO MURGEL;Ativo
MG;55;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13244;AV. AMAZONAS, 5154;30480000;ESCOLA ESTADUAL MAURÍCIO MURGEL;Ativo
MG;56;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13244;AV. AMAZONAS, 5154;30480000;ESCOLA ESTADUAL MAURÍCIO MURGEL;Ativo
MG;57;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13244;AV. AMAZONAS, 5154;30480000;ESCOLA ESTADUAL MAURÍCIO MURGEL;Ativo
MG;58;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13244;AV. AMAZONAS, 5154;30480000;ESCOLA ESTADUAL MAURÍCIO MURGEL;Ativo
MG;59;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13244;AV. AMAZONAS, 5154;30480000;ESCOLA ESTADUAL MAURÍCIO MURGEL;Ativo
MG;60;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13244;AV. AMAZONAS, 5154;30480000;ESCOLA ESTADUAL MAURÍCIO MURGEL;Ativo
MG;61;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13244;AV. AMAZONAS, 5154;30480000;ESCOLA ESTADUAL MAURÍCIO MURGEL;Ativo
MG;62;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13244;AV. AMAZONAS, 5154;30480000;ESCOLA ESTADUAL MAURÍCIO MURGEL;Ativo
MG;63;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;NOVA SUÍÇA;3456;13244;AV. AMAZONAS, 5154;30480000;ESCOLA ESTADUAL MAURÍCIO MURGEL;Ativo
MG;64;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+13;SALGADO FILHO;3505;13246;RUA HERCULANO PENA ,598;30550010;ESCOLA ESTADUAL AMÉLIA JOSEFINA KEESEN;Ativo
MG;65;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+13;SALGADO FILHO;3505;13246;RUA HERCULANO PENA ,598;30550010;ESCOLA ESTADUAL AMÉLIA JOSEFINA KEESEN;Ativo
MG;66;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+13;SALGADO FILHO;3505;13246;RUA HERCULANO PENA ,598;30550010;ESCOLA ESTADUAL AMÉLIA JOSEFINA KEESEN;Ativo
MG;67;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+13;SALGADO FILHO;3505;13246;RUA HERCULANO PENA ,598;30550010;ESCOLA ESTADUAL AMÉLIA JOSEFINA KEESEN;Ativo
MG;68;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+13;SALGADO FILHO;3505;13246;RUA HERCULANO PENA ,598;30550010;ESCOLA ESTADUAL AMÉLIA JOSEFINA KEESEN;Ativo
MG;69;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+13;SALGADO FILHO;3505;13246;RUA HERCULANO PENA ,598;30550010;ESCOLA ESTADUAL AMÉLIA JOSEFINA KEESEN;Ativo
MG;70;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+13;SALGADO FILHO;3505;13246;RUA HERCULANO PENA ,598;30550010;ESCOLA ESTADUAL AMÉLIA JOSEFINA KEESEN;Ativo
MG;71;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13247;RUA LINDOLFO DEODORO, 84;30460340;ESCOLA ESTADUAL OLÍMPIA RESENDE PEREIRA;Ativo
MG;72;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13247;RUA LINDOLFO DEODORO, 84;30460340;ESCOLA ESTADUAL OLÍMPIA RESENDE PEREIRA;Ativo
MG;73;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13247;RUA LINDOLFO DEODORO, 84;30460340;ESCOLA ESTADUAL OLÍMPIA RESENDE PEREIRA;Ativo
MG;74;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13247;RUA LINDOLFO DEODORO, 84;30460340;ESCOLA ESTADUAL OLÍMPIA RESENDE PEREIRA;Ativo
MG;75;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13247;RUA LINDOLFO DEODORO, 84;30460340;ESCOLA ESTADUAL OLÍMPIA RESENDE PEREIRA;Ativo
MG;76;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13247;RUA LINDOLFO DEODORO, 84;30460340;ESCOLA ESTADUAL OLÍMPIA RESENDE PEREIRA;Ativo
MG;77;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13247;RUA LINDOLFO DEODORO, 84;30460340;ESCOLA ESTADUAL OLÍMPIA RESENDE PEREIRA;Ativo
MG;78;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13247;RUA LINDOLFO DEODORO, 84;30460340;ESCOLA ESTADUAL OLÍMPIA RESENDE PEREIRA;Ativo
MG;79;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13247;RUA LINDOLFO DEODORO, 84;30460340;ESCOLA ESTADUAL OLÍMPIA RESENDE PEREIRA;Ativo
MG;80;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13247;RUA LINDOLFO DEODORO, 84;30460340;ESCOLA ESTADUAL OLÍMPIA RESENDE PEREIRA;Ativo
MG;81;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13248;RUA TEÓFILO FILHO, 222;30455050;ESCOLA MUNICIPAL DEPUTADO MILTON SALES;Ativo
MG;82;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13248;RUA TEÓFILO FILHO, 222;30455050;ESCOLA MUNICIPAL DEPUTADO MILTON SALES;Ativo
MG;83;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13248;RUA TEÓFILO FILHO, 222;30455050;ESCOLA MUNICIPAL DEPUTADO MILTON SALES;Ativo
MG;84;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13248;RUA TEÓFILO FILHO, 222;30455050;ESCOLA MUNICIPAL DEPUTADO MILTON SALES;Ativo
MG;85;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13248;RUA TEÓFILO FILHO, 222;30455050;ESCOLA MUNICIPAL DEPUTADO MILTON SALES;Ativo
MG;86;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13248;RUA TEÓFILO FILHO, 222;30455050;ESCOLA MUNICIPAL DEPUTADO MILTON SALES;Ativo
MG;87;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13248;RUA TEÓFILO FILHO, 222;30455050;ESCOLA MUNICIPAL DEPUTADO MILTON SALES;Ativo
MG;88;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13248;RUA TEÓFILO FILHO, 222;30455050;ESCOLA MUNICIPAL DEPUTADO MILTON SALES;Ativo
MG;89;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13249;RUA SANTOS, 2200;30455150;ESCOLA MUNICIPAL OSVALDO CRUZ -EMOC;Ativo
MG;90;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13249;RUA SANTOS, 2200;30455150;ESCOLA MUNICIPAL OSVALDO CRUZ -EMOC;Ativo
MG;91;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13249;RUA SANTOS, 2200;30455150;ESCOLA MUNICIPAL OSVALDO CRUZ -EMOC;Ativo
MG;92;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13249;RUA SANTOS, 2200;30455150;ESCOLA MUNICIPAL OSVALDO CRUZ -EMOC;Ativo
MG;93;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13249;RUA SANTOS, 2200;30455150;ESCOLA MUNICIPAL OSVALDO CRUZ -EMOC;Ativo
MG;94;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13249;RUA SANTOS, 2200;30455150;ESCOLA MUNICIPAL OSVALDO CRUZ -EMOC;Ativo
MG;95;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13249;RUA SANTOS, 2200;30455150;ESCOLA MUNICIPAL OSVALDO CRUZ -EMOC;Ativo
MG;96;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13249;RUA SANTOS, 2200;30455150;ESCOLA MUNICIPAL OSVALDO CRUZ -EMOC;Ativo
MG;97;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13249;RUA SANTOS, 2200;30455150;ESCOLA MUNICIPAL OSVALDO CRUZ -EMOC;Ativo
MG;98;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13249;RUA SANTOS, 2200;30455150;ESCOLA MUNICIPAL OSVALDO CRUZ -EMOC;Ativo
MG;99;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13249;RUA SANTOS, 2200;30455150;ESCOLA MUNICIPAL OSVALDO CRUZ -EMOC;Ativo
MG;100;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13249;RUA SANTOS, 2200;30455150;ESCOLA MUNICIPAL OSVALDO CRUZ -EMOC;Ativo
MG;101;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13249;RUA SANTOS, 2200;30455150;ESCOLA MUNICIPAL OSVALDO CRUZ -EMOC;Ativo
MG;102;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13249;RUA SANTOS, 2200;30455150;ESCOLA MUNICIPAL OSVALDO CRUZ -EMOC;Ativo
MG;103;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+15;JARDIM AMÉRICA;3392;13249;RUA SANTOS, 2200;30455150;ESCOLA MUNICIPAL OSVALDO CRUZ -EMOC;Ativo
MG;104;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+13;SALGADO FILHO;3505;13250;RUA PROFESSOR CÍCERO PEREIRA, 69;30550660;ESCOLA ESTADUAL ALZIRA ALBUQUERQUE MOSQUEIRA;Ativo
MG;105;332;41238;3106200;BELO HORIZONTE;2754;1,98022E+13;SALGADO FILHO;3505;13250;RUA PROFESSOR CÍCERO PEREIRA, 69;30550660;ESCOLA ESTADUAL ALZIRA ALBUQUERQUE MOSQUEIRA;Ativo
